publisher,year,publisher_global_sales,game_count,avg_sales_per_game,platform_count,genre_count,source_url,year_total_sales,market_share_pct,publisher_rank_in_year
Silky`s,2015,0.01,1,0.01,1,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,287.95,0.0034728251432540372,98
Simon & Schuster Interactive,2002,0.11,1,0.11,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,423.52,0.025972799395542125,80
Simon & Schuster Interactive,2003,0.11,1,0.11,1,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,404.31,0.027206846231851798,76
Skybound Games,2018,0.30000000000000004,4,0.07500000000000001,2,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,147.96,0.20275750202757503,45
Slightly Mad Studios,2015,1.3800000000000001,3,0.46,3,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,287.95,0.47924986976905715,23
Slitherine Software,2009,0.03,2,0.015,2,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,721.57,0.004157600787172416,156
Slitherine Software,2010,0.13,1,0.13,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,653.72,0.019886189806033162,101
Slitherine Software,2011,0.13,1,0.13,1,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,575.04,0.02260712298274903,99
Snail Games USA,2018,0.05,1,0.05,1,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,147.96,0.033792917004595836,78
Societa,1996,0.04,1,0.04,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,219.55,0.018219084491004327,81
Soedesco,2016,0.01,1,0.01,1,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,175.41,0.005700929251467989,107
Soedesco,2017,0.27,7,0.038571428571428576,2,5,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,191.92,0.14068361817423927,44
Soedesco,2018,0.23,6,0.03833333333333333,3,4,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,147.96,0.15544741822114083,48
Sold Out,2016,0.11,3,0.03666666666666667,2,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,175.41,0.06271022176614788,58
Sold Out,2017,0.61,5,0.122,2,3,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,191.92,0.3178407669862443,34
Sold Out,2018,0.67,8,0.08375,3,4,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,147.96,0.4528250878615842,32
Sonnet,1995,0.04,1,0.04,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,109.02,0.0366905155017428,66
Sonnet,1996,0.02,1,0.02,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,219.55,0.009109542245502164,86
Sony Computer Entertainment,1994,3.43,7,0.49,1,5,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,97.46000000000001,3.519392571311307,8
Sony Computer Entertainment,1995,20.47,34,0.6020588235294118,1,11,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,109.02,18.776371308016877,1
Sony Computer Entertainment,1996,36.94,38,0.9721052631578947,1,8,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,219.55,16.825324527442493,2
Sony Computer Entertainment,1997,45.69,39,1.1715384615384616,1,12,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,221.29,20.647114645939716,1
Sony Computer Entertainment,1998,39.4,39,1.0102564102564102,1,12,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,291.61,13.511196461026714,2
Sony Computer Entertainment,1999,38.24,29,1.3186206896551724,1,10,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,311.98,12.257195974100902,2
Sony Computer Entertainment,2000,29.55,38,0.7776315789473685,2,10,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,239.17,12.355228498557512,2
Sony Computer Entertainment,2001,45.1,41,1.1,2,7,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,356.8,12.640134529147982,3
Sony Computer Entertainment,2002,29.650000000000002,35,0.8471428571428572,2,9,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,423.52,7.000850018889309,3
Sony Computer Entertainment,2003,29.009999999999998,36,0.8058333333333333,2,9,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,404.31,7.175187356236551,4
Sony Computer Entertainment,2004,37.47,33,1.1354545454545455,2,7,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,443.58,8.447179764642229,4
Sony Computer Entertainment,2005,30.67,52,0.5898076923076924,2,10,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,509.89,6.015022848065269,4
Sony Computer Entertainment,2006,34.589999999999996,56,0.6176785714285714,3,11,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,556.34,6.217421001545816,3
Sony Computer Entertainment,2007,42.09,49,0.8589795918367347,3,10,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,650.73,6.468120418606795,5
Sony Computer Entertainment,2008,33.95,52,0.6528846153846154,3,11,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,745.28,4.555334907685703,7
Sony Computer Entertainment,2009,41.06,56,0.7332142857142857,4,11,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,721.57,5.690369610709979,5
Sony Computer Entertainment,2010,37.68,47,0.8017021276595745,3,11,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,653.72,5.763935629933305,6
Sony Computer Entertainment,2011,27.82,40,0.6955,5,11,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,575.04,4.837924318308292,5
Sony Computer Entertainment,2012,16.65,29,0.5741379310344827,2,7,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,425.95,3.908909496419767,8
Sony Computer Entertainment,2013,13.15,15,0.8766666666666667,3,7,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,403.71999999999997,3.2572079659169724,9
Sony Computer Entertainment,2014,19.89,17,1.17,3,7,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,372.05,5.346055637683107,6
Sony Computer Entertainment,2015,11.17,12,0.9308333333333333,3,6,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,287.95,3.87914568501476,9
Sony Computer Entertainment,2016,6.84,7,0.9771428571428572,3,4,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,175.41,3.899435608004105,10
Sony Computer Entertainment,2020,0.26,1,0.26,1,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,3.45,7.536231884057971,4
Sony Computer Entertainment America,2012,0.17,1,0.17,1,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,425.95,0.03991078765113276,56
Sony Computer Entertainment America,2014,1.73,5,0.34600000000000003,3,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,372.05,0.4649912646149711,25
Sony Computer Entertainment Europe,2001,3.17,1,3.17,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,356.8,0.8884529147982062,20
Sony Computer Entertainment Europe,2004,1.71,1,1.71,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,443.58,0.38549979710536997,27
Sony Computer Entertainment Europe,2012,0.25,1,0.25,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,425.95,0.05869233478107759,48
Sony Computer Entertainment Europe,2013,10.52,7,1.502857142857143,3,4,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,403.71999999999997,2.605766372733578,11
Sony Computer Entertainment Europe,2014,6.6,4,1.65,3,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,372.05,1.7739551135600053,12
Sony Computer Entertainment Europe,2015,1.64,1,1.64,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,287.95,0.5695433234936621,20
Sony Interactive Entertainment,2016,5.5,10,0.55,1,6,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,175.41,3.135511088307394,11
Sony Interactive Entertainment,2017,5.45,16,0.340625,1,10,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,191.92,2.839724885368904,9
Sony Interactive Entertainment,2018,4.65,11,0.42272727272727273,1,7,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,147.96,3.142741281427413,9
Sony Music Entertainment,2001,0.14,1,0.14,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,356.8,0.03923766816143498,65
Sony Online Entertainment,2003,0.62,2,0.31,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,404.31,0.1533476787613465,48
Sony Online Entertainment,2004,1.28,1,1.28,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,443.58,0.288561251634429,31
Sony Online Entertainment,2005,0.65,1,0.65,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,509.89,0.1274784757496715,41
Sony Online Entertainment,2006,0.16,1,0.16,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,556.34,0.02875939173886472,64
Sony Online Entertainment,2011,0.8200000000000001,3,0.2733333333333333,2,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,575.04,0.14259877573734003,49
SouthPeak Games,1999,0.11,1,0.11,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,311.98,0.03525867042759151,72
SouthPeak Games,2004,1.2,1,1.2,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,443.58,0.27052617340727714,33
SouthPeak Games,2005,0.57,1,0.57,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,509.89,0.11178881719586577,44
SouthPeak Games,2006,0.14,2,0.07,2,2,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,556.34,0.025164467771506636,68
SouthPeak Games,2007,1.04,4,0.26,3,3,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,650.73,0.15982050927419975,41
SouthPeak Games,2008,0.74,8,0.0925,4,5,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,745.28,0.09929154143409188,56
SouthPeak Games,2009,1.97,13,0.15153846153846154,5,6,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,721.57,0.27301578502432194,34
SouthPeak Games,2010,0.58,7,0.08285714285714285,3,5,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,653.72,0.08872300067307103,59
SouthPeak Games,2012,0.04,1,0.04,1,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,425.95,0.009390773564972414,91
SouthPeak Interactive,2000,0.42,4,0.105,2,3,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,239.17,0.17560730860893925,44
SouthPeak Interactive,2005,0.09,2,0.045,2,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,509.89,0.017650865873031437,76
SouthPeak Interactive,2007,0.02,1,0.02,1,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,650.73,0.003073471332196149,139
SouthPeak Interactive,2008,0.05,1,0.05,1,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,745.28,0.006708887934735938,138
SouthPeak Interactive,2010,0.34,5,0.068,4,4,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,653.72,0.05201003487731751,73
SouthPeak Interactive,2011,0.09,2,0.045,1,2,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,575.04,0.015651085141903172,105
Spike,2001,0.13,1,0.13,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,356.8,0.03643497757847534,68
Spike,2002,0.12,1,0.12,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,423.52,0.028333962976955045,78
Spike,2004,0.08,1,0.08,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,443.58,0.01803507822715181,75
Spike,2006,1.14,4,0.285,3,2,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,556.34,0.2049106661394111,30
Spike,2007,1.92,8,0.24,4,4,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,650.73,0.2950532478908303,28
Spike,2008,0.4,5,0.08,2,3,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,745.28,0.053671103477887505,73
Spike,2009,1.16,10,0.116,5,3,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,721.57,0.16076056377066672,47
Spike,2010,0.76,5,0.152,3,2,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,653.72,0.11625772501988618,51
Spike,2011,0.19,2,0.095,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,575.04,0.03304117974401781,89
Spike,2012,0.45,5,0.09,1,3,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,425.95,0.10564620260593967,37
Spike Chunsoft,2013,0.45,1,0.45,1,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,403.71999999999997,0.11146339046864163,37
Spike Chunsoft,2015,0.01,1,0.01,1,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,287.95,0.0034728251432540372,98
Spike Chunsoft,2017,0.08,2,0.04,2,2,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,191.92,0.041684035014589414,69
Spike Chunsoft,2018,0.16,3,0.05333333333333333,2,3,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,147.96,0.10813733441470667,57
Spike Chunsoft,2019,0.11,4,0.0275,2,2,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,2.5500000000000003,4.313725490196078,8
Sprite,2016,0.05,1,0.05,1,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,175.41,0.028504646257339946,72
Sprite,2020,0.03,1,0.03,1,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,3.45,0.8695652173913043,7
Square,1991,1.77,1,1.77,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,33.74,5.245998814463545,5
Square,1993,0.76,1,0.76,1,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,57.019999999999996,1.3328656611715188,16
Square,1994,0.11,1,0.11,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,97.46000000000001,0.1128668171557562,41
Square,1997,0.63,1,0.63,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,221.29,0.2846942925572778,40
Square,1999,1.07,4,0.2675,1,3,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,311.98,0.34297070325020834,40
Square,2001,1.69,3,0.5633333333333334,2,3,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,356.8,0.4736547085201794,27
Square,2002,0.55,1,0.55,1,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,423.52,0.12986399697771064,47
Square EA,1999,1.5,2,0.75,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,311.98,0.48080005128533876,32
Square EA,2000,1.15,2,0.575,1,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,239.17,0.4808295354768574,30
Square Enix,2003,2.42,6,0.4033333333333334,2,3,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,404.31,0.5985506171007395,26
Square Enix,2004,8.46,7,1.2085714285714286,2,2,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,443.58,1.9072095225213042,13
Square Enix,2005,7.2700000000000005,7,1.0385714285714285,2,3,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,509.89,1.4257977210770951,15
